elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1330,10641,8,194,8,8,33,267,8,112,18,6,outdoor
1297,10378,8,194,8,8,33,263,8,113,18,6,outdoor
1285,10281,8,194,8,8,32,260,8,113,18,6,outdoor
1323,10583,8,194,8,8,33,264,8,113,18,6,outdoor
1328,10628,8,194,8,8,33,266,8,113,18,6,outdoor
1364,10909,8,194,8,8,34,273,8,113,18,6,outdoor
1407,11259,8,194,8,8,35,280,8,113,18,6,outdoor
1418,11341,8,194,8,8,35,282,8,113,18,6,outdoor
1406,11252,8,194,8,8,35,283,8,113,18,6,outdoor
1394,11154,8,194,8,8,35,280,8,113,18,4,outdoor
1386,11092,8,194,8,8,34,276,8,112,18,4,outdoor
1370,10956,8,194,8,8,34,273,8,112,18,4,outdoor
1382,11053,8,194,8,8,34,276,8,113,18,4,outdoor
1415,11323,8,194,8,8,36,288,8,112,18,4,outdoor
1417,11337,8,194,8,8,36,289,8,113,18,4,outdoor
1391,11129,8,194,8,8,36,286,8,113,18,4,outdoor
1400,11203,8,194,8,8,36,288,8,113,18,4,outdoor
1373,10985,8,194,8,8,35,280,8,113,18,4,outdoor
1346,10765,8,194,8,8,34,274,8,113,18,4,outdoor
1330,10638,8,194,8,8,34,269,8,113,18,4,outdoor
1312,10497,8,194,8,8,33,265,8,113,18,4,outdoor
1283,10264,8,194,8,8,32,258,8,113,18,6,outdoor
1267,10136,8,194,8,8,32,255,8,113,18,6,outdoor
1251,10009,8,194,8,7,32,252,8,113,18,6,outdoor
1238,9906,8,194,8,7,31,246,8,113,18,8,outdoor
1200,9602,8,194,8,7,30,238,8,113,18,8,outdoor
1178,9425,8,194,8,7,29,234,8,113,18,8,outdoor
1178,9425,8,194,8,8,30,239,8,113,18,8,outdoor
1175,9398,8,194,8,8,30,237,8,113,18,8,outdoor
1171,9368,8,194,8,8,30,237,8,113,18,8,outdoor
1189,9513,8,194,8,8,31,245,8,113,18,8,outdoor
1177,9413,8,194,8,8,30,244,8,113,18,8,outdoor
1177,9413,8,194,8,8,30,244,8,113,18,8,outdoor
1170,9358,8,194,8,8,30,242,8,113,18,8,outdoor
1189,9515,8,194,8,8,31,245,8,113,18,8,outdoor
1174,9388,8,194,8,8,30,242,8,113,18,8,outdoor
1171,9365,8,194,8,8,30,243,8,113,18,8,outdoor
1178,9423,8,194,8,8,30,243,8,113,18,8,outdoor
1205,9642,8,194,8,8,31,246,8,113,18,8,outdoor
1212,9698,8,194,8,8,31,248,8,113,18,8,outdoor
1214,9713,8,194,8,8,31,249,8,113,18,8,outdoor
1210,9680,8,194,8,8,31,246,8,113,18,8,outdoor
1204,9630,8,194,8,8,31,245,8,112,18,8,outdoor
1189,9510,8,194,8,8,30,242,8,112,18,8,outdoor
1185,9483,8,194,8,8,30,240,8,112,18,8,outdoor
1187,9498,8,194,8,8,30,239,8,112,18,8,outdoor
1143,9145,8,194,8,8,29,229,8,112,18,8,outdoor
1134,9076,8,194,8,8,28,226,8,112,18,8,outdoor
1134,9076,8,194,8,8,28,226,8,112,18,8,outdoor
1121,8971,8,194,8,8,28,224,8,112,18,8,outdoor
1123,8987,8,194,8,8,28,223,8,112,18,8,outdoor
1128,9021,8,194,8,8,28,224,8,112,18,8,outdoor
1124,8995,8,194,8,7,28,222,8,112,18,8,outdoor
1142,9138,8,194,8,7,28,225,8,113,18,8,outdoor
1150,9196,8,194,8,7,28,225,8,113,18,8,outdoor
1153,9221,8,194,8,8,28,227,8,113,18,8,outdoor
1151,9209,8,194,8,8,28,226,8,112,18,8,outdoor
1157,9259,8,194,8,8,28,227,8,112,18,8,outdoor
1156,9245,8,194,8,8,28,226,8,112,18,8,outdoor
1176,9407,8,194,8,8,28,227,8,112,18,8,outdoor
1178,9421,8,194,8,8,28,228,8,112,18,8,outdoor
1185,9478,8,194,8,8,29,230,8,112,18,8,outdoor
1195,9559,8,194,8,7,29,230,8,112,18,8,outdoor
1195,9557,8,194,8,8,29,230,8,112,18,8,outdoor
1181,9445,8,194,8,7,29,230,8,112,18,8,outdoor
1158,9264,8,167,8,7,28,226,8,112,18,6,outdoor
1172,9378,8,167,8,7,29,229,8,112,18,6,outdoor
1172,9378,8,167,8,7,29,229,8,112,18,6,outdoor
1175,9402,8,167,8,8,29,233,8,112,18,6,outdoor
1184,9472,8,167,8,8,29,234,8,112,18,6,outdoor
1174,9390,8,167,8,8,30,237,8,112,18,6,outdoor
1177,9418,8,167,8,8,30,237,8,112,18,6,outdoor
1213,9706,8,167,8,8,30,244,8,112,18,6,outdoor
1230,9844,8,167,8,8,31,246,8,112,18,8,outdoor
1223,9782,8,167,8,8,30,244,8,112,18,6,outdoor
1246,9968,8,167,8,8,31,248,8,112,18,6,outdoor
1241,9926,8,167,8,8,31,247,8,112,18,6,outdoor
1263,10102,8,167,8,8,32,252,8,112,18,6,outdoor
1240,9918,8,167,8,8,31,249,8,112,18,8,outdoor
1243,9947,8,167,8,8,31,249,8,112,18,8,outdoor
1240,9924,8,167,8,8,31,247,8,112,18,8,outdoor
1232,9858,8,167,8,8,31,247,8,112,18,8,outdoor
1210,9681,8,167,8,8,30,242,8,112,18,8,outdoor
1202,9620,8,167,8,8,30,244,8,112,18,8,outdoor
1198,9580,8,167,8,8,31,249,8,112,18,8,outdoor
1185,9481,8,167,8,8,31,248,8,112,18,8,outdoor
1198,9581,8,167,8,8,31,250,8,112,18,8,outdoor
1186,9491,8,167,8,8,31,247,8,112,18,8,outdoor
1159,9273,8,167,8,7,30,242,8,112,18,8,outdoor
1156,9247,8,167,8,7,30,242,8,113,18,8,outdoor
1151,9205,8,167,8,7,30,241,8,113,18,8,outdoor
1147,9179,8,167,8,7,30,239,8,113,18,8,outdoor
1136,9087,8,167,8,7,30,236,8,113,18,8,outdoor
1132,9055,8,167,8,7,29,233,8,113,18,8,outdoor
1118,8944,8,167,8,7,29,229,8,113,18,8,outdoor
1113,8902,8,167,8,7,28,228,8,113,18,8,outdoor
1147,9174,8,167,8,7,29,231,8,113,18,8,outdoor
1160,9276,8,167,8,7,29,233,8,113,18,8,outdoor
1184,9474,8,167,8,8,30,238,8,113,18,8,outdoor
1188,9503,8,167,8,7,30,238,8,113,18,8,outdoor
